image1,image2,similarity
barbie_16,barbie_5,772.934667355527
barbie_16,barbie_6,104.403065089106
barbie_16,barbie_7,735.010884273151
barbie_16,barbie_8,430.20460248584
barbie_16,barbie_9,720.69410986909
barbie_16,barbie_10,702.230731312722
barbie_16,barbie_11,517.189520388803
barbie_16,barbie_12,653.404162827266
barbie_16,barbie_13,452.353843799298
barbie_16,barbie_14,540.009259179877
barbie_16,barbie_15,228.473193175917
barbie_2,barbie_1,970.062369128913
barbie_3,barbie_1,987.467467818561
barbie_3,barbie_2,203.088650593774
barbie_4,barbie_1,973.242004847715
barbie_4,barbie_2,449.672102759333
barbie_4,barbie_3,254.472002389261
barbie_5,barbie_1,422.403835209862
barbie_5,barbie_2,744.263394236207
barbie_5,barbie_3,682.642659083067
barbie_5,barbie_4,592.534387187782
barbie_6,barbie_1,99.4635611668917
barbie_6,barbie_2,873.623488695216
barbie_6,barbie_3,898.54604779054
barbie_6,barbie_4,899.549331610001
barbie_6,barbie_5,382.154419050729
barbie_7,barbie_1,1070.00186915725
barbie_7,barbie_2,100.841459727634
barbie_7,barbie_3,240.607564303369
barbie_7,barbie_4,494.910092845155
barbie_7,barbie_5,841.57293207422
barbie_7,barbie_6,973.205528138841
barbie_8,barbie_1,476.454614837552
barbie_8,barbie_2,690.050722773334
barbie_8,barbie_3,620.126599977779
barbie_8,barbie_4,526.787433411238
barbie_8,barbie_5,65.924198895398
barbie_8,barbie_6,427.200187265877
barbie_8,barbie_7,785.985368820565
barbie_9,barbie_1,1078.33992785207
barbie_9,barbie_2,560.606814086308
barbie_9,barbie_3,358.230372804987
barbie_9,barbie_4,131.700417615131
barbie_9,barbie_5,679.694048819026
barbie_9,barbie_6,1009.97128672057
barbie_9,barbie_7,591.402570166887
barbie_9,barbie_8,615.605393088787
barbie_10,barbie_1,1020.72131358172
barbie_10,barbie_2,556.795294520347
barbie_10,barbie_3,358.647459213083
barbie_10,barbie_4,108.295890965447
barbie_10,barbie_5,619.381142754605
barbie_10,barbie_6,954.025680996062
barbie_10,barbie_7,597.6286472384
barbie_10,barbie_8,555.612274882404
barbie_10,barbie_9,61.3921819126833
barbie_11,barbie_1,185.607111932706
barbie_11,barbie_2,860.179632402442
barbie_11,barbie_3,912.080040347337
barbie_11,barbie_4,945.330629991433
barbie_11,barbie_5,477.419103094964
barbie_11,barbie_6,119.854077944808
barbie_11,barbie_7,956.858401227684
barbie_11,barbie_8,513.401402413355
barbie_11,barbie_9,1063.06773067383
barbie_11,barbie_10,1010.1059350385
barbie_12,barbie_1,999.724962177098
barbie_12,barbie_2,423.335564298583
barbie_12,barbie_3,223.486017459706
barbie_12,barbie_4,43.3820239269677
barbie_12,barbie_5,626.597957226163
barbie_12,barbie_6,923.600021654396
barbie_12,barbie_7,462.222889956783
barbie_12,barbie_8,560.696887810161
barbie_12,barbie_9,140.60227594175
barbie_12,barbie_10,135.417871789509
barbie_12,barbie_11,964.895849301882
barbie_13,barbie_1,892.186639666836
barbie_13,barbie_2,97.4166310236604
barbie_13,barbie_3,270.053698363862
barbie_13,barbie_4,494.737304031139
barbie_13,barbie_5,699.738522592547
barbie_13,barbie_6,794.362637590666
barbie_13,barbie_7,184.32851108822
barbie_13,barbie_8,650.691939399898
barbie_13,barbie_9,615.507920338967
barbie_13,barbie_10,603.01658351989
barbie_13,barbie_11,773.610367045323
barbie_13,barbie_12,475.151554769633
barbie_14,barbie_1,938.989350312345
barbie_14,barbie_2,507.938972712274
barbie_14,barbie_3,320.538609218921
barbie_14,barbie_4,75.7165767847438
barbie_14,barbie_5,543.994485266165
barbie_14,barbie_6,870.494112559068
barbie_14,barbie_7,560.736123323618
barbie_14,barbie_8,479.170115929614
barbie_14,barbie_9,139.520607796841
barbie_14,barbie_10,85.9127464349732
barbie_14,barbie_11,924.837823620985
barbie_14,barbie_12,118.848643240047
barbie_14,barbie_13,543.503449851057
barbie_15,barbie_1,772.69010605805
barbie_15,barbie_2,297.087529189631
barbie_15,barbie_3,219.184853491294
barbie_15,barbie_4,270.573465070025
barbie_15,barbie_5,468.684328733104
barbie_15,barbie_6,686.609787288238
barbie_15,barbie_7,385.323240928963
barbie_15,barbie_8,408.520501321537
barbie_15,barbie_9,402.165388863835
barbie_15,barbie_10,368.133128093629
barbie_15,barbie_11,710.788294782631
barbie_15,barbie_12,274.116763442151
barbie_15,barbie_13,290.373896898464
barbie_15,barbie_14,290.449651402786
barbie_16,barbie_1,893.955815462934
barbie_16,barbie_2,136.821051011897
barbie_16,barbie_3,122.918672300021
barbie_16,barbie_4,329.734741875951
barbie_16,barbie_5,627.458365152621
barbie_16,barbie_6,801.499844042405
barbie_16,barbie_7,220.220344200984
barbie_16,barbie_8,569.640237342834
barbie_16,barbie_9,450.998891351187
barbie_16,barbie_10,438.028537883093
barbie_16,barbie_11,805.439631505677
barbie_16,barbie_12,310.46577911261
barbie_16,barbie_13,165.075740192192
barbie_16,barbie_14,380.612664003709
barbie_16,barbie_15,165.157500586561
barbie_2,barbie_1,594.577160678074
barbie_3,barbie_1,559.580199792666
barbie_3,barbie_2,982.979145251821
barbie_4,barbie_1,599.400533866963
barbie_4,barbie_2,302.953791856118
barbie_4,barbie_3,1108.8485018252
barbie_5,barbie_1,727.22279942257
barbie_5,barbie_2,245.733595586765
barbie_5,barbie_3,982.09826392271
barbie_5,barbie_4,546.882071382853
barbie_6,barbie_1,74.953318805774
barbie_6,barbie_2,660.959908012581
barbie_6,barbie_3,499.155286459034
barbie_6,barbie_4,674.353764725904
barbie_6,barbie_5,779.910892346042
barbie_7,barbie_1,751.119830652873
barbie_7,barbie_2,230.956705899612
barbie_7,barbie_3,1026.83250825049
barbie_7,barbie_4,525.023808983936
barbie_7,barbie_5,51.0881590977792
barbie_7,barbie_6,806.804189379307
barbie_8,barbie_1,563.69229194659
barbie_8,barbie_2,49.3659801887899
barbie_8,barbie_3,936.393613818463
barbie_8,barbie_4,334.095794645787
barbie_8,barbie_5,228.254244210267
barbie_8,barbie_6,627.809684538237
barbie_8,barbie_7,223.807953388614
barbie_9,barbie_1,633.697088521006
barbie_9,barbie_2,212.249852767911
barbie_9,barbie_3,1107.99729241546
barbie_9,barbie_4,111.0
barbie_9,barbie_5,448.15733844265
barbie_9,barbie_6,707.684958155817
barbie_9,barbie_7,421.99644548266
barbie_9,barbie_8,252.105136798122
barbie_10,barbie_1,382.341470416171
barbie_10,barbie_2,436.8672567268
barbie_10,barbie_3,933.047158508079
barbie_10,barbie_4,262.864984355087
barbie_10,barbie_5,665.397625484191
barbie_10,barbie_6,454.24772976868
barbie_10,barbie_7,662.591880421123
barbie_10,barbie_8,439.09224543369
barbie_10,barbie_9,344.228122035374
barbie_11,barbie_1,546.701015181059
barbie_11,barbie_2,894.742421035239
barbie_11,barbie_3,131.468627436358
barbie_11,barbie_4,1049.52417790159
barbie_11,barbie_5,871.468301202058
barbie_11,barbie_6,499.159293212097
barbie_11,barbie_7,917.954791915157
barbie_11,barbie_8,846.690616459165
barbie_11,barbie_9,1036.91561855341
barbie_11,barbie_10,899.169060855632
barbie_12,barbie_1,331.798131399199
barbie_12,barbie_2,437.53856972843
barbie_12,barbie_3,882.383136738231
barbie_12,barbie_4,298.283422268151
barbie_12,barbie_5,656.555405125874
barbie_12,barbie_6,404.04455199891
barbie_12,barbie_7,657.641999875312
barbie_12,barbie_8,434.028800887683
barbie_12,barbie_9,369.283089241844
barbie_12,barbie_10,50.8035431835222
barbie_12,barbie_11,849.55753189528
barbie_13,barbie_1,222.036033111745
barbie_13,barbie_2,470.389200556305
barbie_13,barbie_3,527.501658765165
barbie_13,barbie_4,586.488704068544
barbie_13,barbie_5,542.436171360281
barbie_13,barbie_6,251.097590589794
barbie_13,barbie_7,574.881726966513
barbie_13,barbie_8,428.043222116646
barbie_13,barbie_9,580.496339351076
barbie_13,barbie_10,454.582225785391
barbie_13,barbie_11,463.242916837376
barbie_13,barbie_12,408.600048947623
barbie_14,barbie_1,580.280104776995
barbie_14,barbie_2,245.977641260339
barbie_14,barbie_3,1074.13453533531
barbie_14,barbie_4,57.4282160614449
barbie_14,barbie_5,490.560903456441
barbie_14,barbie_6,654.963357753699
barbie_14,barbie_7,469.965956213852
barbie_14,barbie_8,276.669477897364
barbie_14,barbie_9,72.0069441095788
barbie_14,barbie_10,273.305689659034
barbie_14,barbie_11,1010.01633650154
barbie_14,barbie_12,300.707499075098
barbie_14,barbie_13,548.460572876483
barbie_15,barbie_1,491.024439310306
barbie_15,barbie_2,909.268387221287
barbie_15,barbie_3,75.0266619276108
barbie_15,barbie_4,1034.10831154188
barbie_15,barbie_5,914.472525557767
barbie_15,barbie_6,433.761455180149
barbie_15,barbie_7,958.378839499287
barbie_15,barbie_8,862.948434148878
barbie_15,barbie_9,1032.98063873434
barbie_15,barbie_10,861.121361946154
barbie_15,barbie_11,108.041658632215
barbie_15,barbie_12,810.565851735687
barbie_15,barbie_13,452.487568890019
barbie_15,barbie_14,999.180664344542
barbie_16,barbie_1,220.292986724498
barbie_16,barbie_2,521.310847767433
barbie_16,barbie_3,475.269397289579
barbie_16,barbie_4,637.043169651791
barbie_16,barbie_5,582.717770451528
barbie_16,barbie_6,233.343095033901
barbie_16,barbie_7,617.311914675231
barbie_16,barbie_8,478.23425222374
barbie_16,barbie_9,632.759828054847
barbie_16,barbie_10,495.025251881154
barbie_16,barbie_11,413.817592666141
barbie_16,barbie_12,447.532121752171
barbie_16,barbie_13,52.4690384893796
barbie_16,barbie_14,599.908326329949
barbie_16,barbie_15,400.244925014671
barbie_2,barbie_1,190.128903641714
barbie_3,barbie_1,376.033243211288
barbie_3,barbie_2,479.207679404243
barbie_4,barbie_1,372.001344083593
barbie_4,barbie_2,182.175739328814
barbie_4,barbie_3,609.370166647498
barbie_5,barbie_1,502.486815747438
barbie_5,barbie_2,331.049845189512
barbie_5,barbie_3,632.463437678416
barbie_5,barbie_4,188.875620449014
barbie_6,barbie_1,139.703256941275
barbie_6,barbie_2,250.862512145597
barbie_6,barbie_3,242.396369609778
barbie_6,barbie_4,409.926822737913
barbie_6,barbie_5,491.367479591395
barbie_7,barbie_1,246.775201347299
barbie_7,barbie_2,72.8628849277875
barbie_7,barbie_3,481.698038194054
barbie_7,barbie_4,135.66502865514
barbie_7,barbie_5,260.731662825979
barbie_7,barbie_6,274.344673722673
barbie_8,barbie_1,474.037973162488
barbie_8,barbie_2,284.29737951659
barbie_8,barbie_3,692.390785611709
barbie_8,barbie_4,102.122475488993
barbie_8,barbie_5,152.029602380589
barbie_8,barbie_6,505.799367338473
barbie_8,barbie_7,233.944437847964
barbie_9,barbie_1,338.385874409675
barbie_9,barbie_2,184.195548263252
barbie_9,barbie_3,490.175478782854
barbie_9,barbie_4,143.178210632764
barbie_9,barbie_5,167.194497517113
barbie_9,barbie_6,326.098144735599
barbie_9,barbie_7,111.825757319144
barbie_9,barbie_8,204.619158438305
barbie_10,barbie_1,317.014195265764
barbie_10,barbie_2,127.06297651165
barbie_10,barbie_3,568.018485614685
barbie_10,barbie_4,55.145262715849
barbie_10,barbie_5,226.982378170641
barbie_10,barbie_6,360.17356926904
barbie_10,barbie_7,87.1320836431679
barbie_10,barbie_8,157.257750206468
barbie_10,barbie_9,134.093251135171
barbie_11,barbie_1,255.538646783613
barbie_11,barbie_2,376.81958547825
barbie_11,barbie_3,121.807224744676
barbie_11,barbie_4,525.475974712451
barbie_11,barbie_5,580.266318167788
barbie_11,barbie_6,128.316016147635
barbie_11,barbie_7,391.829044354805
barbie_11,barbie_8,616.509529528944
barbie_11,barbie_9,423.23161507619
barbie_11,barbie_10,478.900824806139
barbie_12,barbie_1,237.15395843207
barbie_12,barbie_2,136.297468795279
barbie_12,barbie_3,394.214408666147
barbie_12,barbie_4,215.204553855164
barbie_12,barbie_5,279.508497187474
barbie_12,barbie_6,213.234612574976
barbie_12,barbie_7,96.6022774058666
barbie_12,barbie_8,301.254045615988
barbie_12,barbie_9,113.017697729161
barbie_12,barbie_10,177.053664181231
barbie_12,barbie_11,315.686553403847
barbie_13,barbie_1,87.5728268357257
barbie_13,barbie_2,104.393486386843
barbie_13,barbie_3,404.408209610042
barbie_13,barbie_4,285.142069852907
barbie_13,barbie_5,417.137866897744
barbie_13,barbie_6,163.835283135227
barbie_13,barbie_7,159.45218719102
barbie_13,barbie_8,387.020671282556
barbie_13,barbie_9,255.472111980936
barbie_13,barbie_10,230.367098345228
barbie_13,barbie_11,292.063349292581
barbie_13,barbie_12,163.416645419003
barbie_14,barbie_1,405.108627407514
barbie_14,barbie_2,237.844487007793
barbie_14,barbie_3,553.87543726004
barbie_14,barbie_4,131.461020838878
barbie_14,barbie_5,97.5294827218929
barbie_14,barbie_6,397.061708050525
barbie_14,barbie_7,165.894544816881
barbie_14,barbie_8,155.425223178222
barbie_14,barbie_9,71.0070419043069
barbie_14,barbie_10,150.269757436418
barbie_14,barbie_11,492.11482399944
barbie_14,barbie_12,184.024454896625
barbie_14,barbie_13,320.156211871642
barbie_15,barbie_1,171.213317239051
barbie_15,barbie_2,334.175103800388
barbie_15,barbie_3,230.106497083416
barbie_15,barbie_4,504.476956857298
barbie_15,barbie_5,594.915960451558
barbie_15,barbie_6,103.947101931704
barbie_15,barbie_7,369.220801147498
barbie_15,barbie_8,602.861509801381
barbie_15,barbie_9,429.04195599032
barbie_15,barbie_10,452.482043842626
barbie_15,barbie_11,112.614386292338
barbie_15,barbie_12,316.025315441659
barbie_15,barbie_13,234.181553500697
barbie_15,barbie_14,500.048997599235
barbie_16,barbie_1,261.925561944611
barbie_16,barbie_2,341.713330146777
barbie_16,barbie_3,138.708327075198
barbie_16,barbie_4,472.055081531806
barbie_16,barbie_5,509.519381378177
barbie_16,barbie_6,122.262013724623
barbie_16,barbie_7,343.145741631745
barbie_16,barbie_8,557.71049837707
barbie_16,barbie_9,358.407589205363
barbie_16,barbie_10,429.670804221092
barbie_16,barbie_11,80.0062497558784
barbie_16,barbie_12,257.419890451379
barbie_16,barbie_13,273.645756407805
barbie_16,barbie_14,425.0482325572
barbie_16,barbie_15,165.894544816881
barbie_2,barbie_1,328.249904798158
barbie_3,barbie_1,256.257682811657
barbie_3,barbie_2,72.1110255092798
barbie_4,barbie_1,348.528334572671
barbie_4,barbie_2,286.447202814061
barbie_4,barbie_3,272.418795239976
barbie_5,barbie_1,253.797163104712
barbie_5,barbie_2,167.919623629878
barbie_5,barbie_3,136.517398158623
barbie_5,barbie_4,139.186924673261
barbie_6,barbie_1,82.2009732302483
barbie_6,barbie_2,253.213348779246
barbie_6,barbie_3,181.320158835139
barbie_6,barbie_4,330.945614867458
barbie_6,barbie_5,212.198020725925
barbie_7,barbie_1,281.668244571517
barbie_7,barbie_2,132.834483474736
barbie_7,barbie_3,116.468879963705
barbie_7,barbie_4,157.762479696536
barbie_7,barbie_5,41.5932686861708
barbie_7,barbie_6,230.464747846607
barbie_8,barbie_1,211.558502547168
barbie_8,barbie_2,218.506292815562
barbie_8,barbie_3,172.235304162648
barbie_8,barbie_4,143.34922392535
barbie_8,barbie_5,60.7453701939498
barbie_8,barbie_6,187.600639657758
barbie_8,barbie_7,101.921538449927
barbie_9,barbie_1,381.001312333698
barbie_9,barbie_2,354.2005081871
barbie_9,barbie_3,337.25064862799
barbie_9,barbie_4,67.955868032128
barbie_9,barbie_5,201.635810311561
barbie_9,barbie_6,376.049198908866
barbie_9,barbie_7,224.341257908571
barbie_9,barbie_8,192.065093132511
barbie_10,barbie_1,388.274387514809
barbie_10,barbie_2,216.667948714156
barbie_10,barbie_3,229.923900454042
barbie_10,barbie_4,110.222502239788
barbie_10,barbie_5,135.97793938724
barbie_10,barbie_6,347.554312302408
barbie_10,barbie_7,122.016392341357
barbie_10,barbie_8,180.277563773199
barbie_10,barbie_9,169.673215328761
barbie_11,barbie_1,176.181724364362
barbie_11,barbie_2,191.927069482134
barbie_11,barbie_3,128.514590611339
barbie_11,barbie_4,356.785649935644
barbie_11,barbie_5,220.465416789119
barbie_11,barbie_6,95.1892851112981
barbie_11,barbie_7,221.325552072055
barbie_11,barbie_8,222.146348158146
barbie_11,barbie_9,412.865595563496
barbie_11,barbie_10,343.145741631745
barbie_12,barbie_1,393.909888172409
barbie_12,barbie_2,408.87284086865
barbie_12,barbie_3,385.716216926382
barbie_12,barbie_4,126.289350303183
barbie_12,barbie_5,249.226804336933
barbie_12,barbie_6,401.340254646852
barbie_12,barbie_7,276.904315603784
barbie_12,barbie_8,227.437903613272
barbie_12,barbie_9,61.5223536610881
barbie_12,barbie_10,231.144976151332
barbie_12,barbie_11,449.227114052569
barbie_13,barbie_1,473.600042229728
barbie_13,barbie_2,151.211772028503
barbie_13,barbie_3,221.325552072055
barbie_13,barbie_4,328.525493683519
barbie_13,barbie_5,263.400835230263
barbie_13,barbie_6,402.124358874217
barbie_13,barbie_7,221.923410211721
barbie_13,barbie_8,323.817850033009
barbie_13,barbie_9,392.184905369903
barbie_13,barbie_10,223.289050336106
barbie_13,barbie_11,342.614944215806
barbie_13,barbie_12,453.327696043381
barbie_14,barbie_1,403.218303155995
barbie_14,barbie_2,268.210738040072
barbie_14,barbie_3,274.47586414838
barbie_14,barbie_4,78.0320446995976
barbie_14,barbie_5,162.0
barbie_14,barbie_6,372.37615390892
barbie_14,barbie_7,160.330907812561
barbie_14,barbie_8,191.671594139559
barbie_14,barbie_9,124.036285013701
barbie_14,barbie_10,54.2033209314706
barbie_14,barbie_11,379.716999882807
barbie_14,barbie_12,185.067555233217
barbie_14,barbie_13,274.83813418083
barbie_15,barbie_1,248.338478693899
barbie_15,barbie_2,138.75157656762
barbie_15,barbie_3,97.0154626850792
barbie_15,barbie_4,363.593179253957
barbie_15,barbie_5,224.661968299043
barbie_15,barbie_6,166.207701385947
barbie_15,barbie_7,211.539594402561
barbie_15,barbie_8,245.53818440316
barbie_15,barbie_9,425.931919442532
barbie_15,barbie_10,326.938832199542
barbie_15,barbie_11,74.6726188103779
barbie_15,barbie_12,469.988297726656
barbie_15,barbie_13,283.176623328975
barbie_15,barbie_14,370.983827140753
barbie_16,barbie_1,386.704021184161
barbie_16,barbie_2,86.1626369141521
barbie_16,barbie_3,140.228385143665
barbie_16,barbie_4,370.0
barbie_16,barbie_5,254.001968496309
barbie_16,barbie_6,306.341312917471
barbie_16,barbie_7,218.75328568961
barbie_16,barbie_8,303.052800680013
barbie_16,barbie_9,437.942918654932
barbie_16,barbie_10,290.931263359578
barbie_16,barbie_11,225.787510726346
barbie_16,barbie_12,493.745886058811
barbie_16,barbie_13,148.973151943563
barbie_16,barbie_14,344.41980198589
barbie_16,barbie_15,154.466824917197
barbie_2,barbie_1,419.947615780826
barbie_3,barbie_1,366.193937688761
barbie_3,barbie_2,64.6374504447692
barbie_4,barbie_1,622.440358588676
barbie_4,barbie_2,413.32311815334
barbie_4,barbie_3,390.919429038773
barbie_5,barbie_1,338.840670522297
barbie_5,barbie_2,556.267022211456
barbie_5,barbie_3,492.061987964931
barbie_5,barbie_4,494.927267383805
barbie_6,barbie_1,106.929883568626
barbie_6,barbie_2,435.166634750414
barbie_6,barbie_3,392.509872487304
barbie_6,barbie_4,698.863362897212
barbie_6,barbie_5,445.498597079721
barbie_7,barbie_1,359.477398455035
barbie_7,barbie_2,601.335181076245
barbie_7,barbie_3,536.948787129648
barbie_7,barbie_4,537.624404207994
barbie_7,barbie_5,47.4236228055175
barbie_7,barbie_6,464.69129537791
barbie_8,barbie_1,383.275357934736
barbie_8,barbie_2,578.999136441498
barbie_8,barbie_3,515.513336393929
barbie_8,barbie_4,482.912000265059
barbie_8,barbie_5,45.4862616621766
barbie_8,barbie_6,490.079585373641
barbie_8,barbie_7,60.2992537267253
barbie_9,barbie_1,674.633233690722
barbie_9,barbie_2,484.365564424227
barbie_9,barbie_3,460.821006465634
barbie_9,barbie_4,71.1196175467782
barbie_9,barbie_5,514.646480605862
barbie_9,barbie_6,755.843899227876
barbie_9,barbie_7,554.27971278047
barbie_9,barbie_8,496.662863520115
barbie_10,barbie_1,337.468517050109
